title,genre,youtube_url
Xzibit ft. Dr. Dre - Symphony In X Major,rap,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=fkq4V5TpMYw
Ghetto Village,rap,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=DfL5EWkQzWM
T.W.D.Y. - Player's Holiday,rap,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=aQ1aEaRyR5A
"Traxamillion feat. Too $hort and Mistah FAB - ""Sideshow""",rap,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=h4d7UwaNrIQ
KRUMB SNATCHA ft MOP - W.O.L.V.E.S.,rap,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=h_m0lXncWnM
Afu-Ra - Whirlwind Thru Cities,rap,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=FGLb6h2MrmQ
The Notorious B.I.G. - Suicidal Thoughts (Official Audio),rap,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=v1mKGlYL9jg
Rhymes Like Dimes,rap,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=5TlZeem3FU8
"Show Me The Way F/ Mac Dre, San Quinn, Smoov-E",rap,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=lff6EnHuCAU
Memory From The Past F/ Smoov-E,rap,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=QS7CgCrCVsw
Blood N My Hair,rap,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=cX1wukpTzXs
Tha Realness,rap,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=1gUZxWopXoQ
Cell Therapy,rap,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=6Uh5-Pz_pe0
Ice Cube - Once Upon A Time In The Projects,rap,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=B59GkOAinK0
The Bitch In Yoo,rap,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=cBVqGYPe1Qs
Gang Starr - Work,rap,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=5D7BA84oneg
"Lloyd Banks, Benny the Butcher - Living Proof (Official Audio)",rap,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=R3hZ10sNh2E
Lloyd Banks feat Conway The Machine - Menace,rap,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=A6uTnw_xnUw
What U Rep,rap,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=DQ_Gbsubc3w
Drake - Pound cake (Jay-Z),rap,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=Kgc3u6nFjM0
Dilated Peoples - Worst Comes To Worst (Official Video),rap,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=sevZEOUXpw4
Wanna Be A Baller Lyrics,rap,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=1-wDXpzU_Gg
David Banner  - On Everything (feat. Twista) [Uncensored/unedited],rap,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=S2mMH6rUUbU
Ruff Ryders - WWIII feat. Jadakiss - Ryde Or Die Vol  II,rap,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=IRQMoDHv3bw
shyne-bad boyz(with lyrics),rap,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=OCWKYMYmEbQ
JAY-Z - Lost One ft. Chrisette Michele,rap,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=Ng02QSUiL8M
"Eminem & Royce da 5'9'' - ""Bad Meets Evil"" (No Intro Edit)",rap,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=rhlkGAsK7uw
Scarface - In between us ft Nas,rap,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=SdGbqISrgiY
Snoop Dogg - Who Am I (What's my name) - HQ,rap,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=_-PjzthOyvg
"Jedi Mind Tricks (Vinnie Paz + Stoupe) - ""On the Eve Of War"" (feat. GZA) [Official Audio]",rap,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=uXBseR7bMcI
Tragedy Khadafi ft. Nas & Noreaga - Calm Down,rap,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=goeZZ4KFXTY
"Snoop Dogg - Ain't No Fun feat. Nate Dogg, Warren G, Kurupt",rap,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=V8qgp3yT1rQ
LIL WAYNE FT STYLES P - IM THE TRUTH,rap,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=GDdXNnN4tS4
Cannon - Lil Wayne,rap,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=-0ivM-DSais
Kendrick Lamar - A.D.H.D (Official Video),rap,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=QjlFqgRbICY
Maxo Kream - Roaches [Official Audio],rap,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=j-_efO2acnI
Geto Boys - G-Code,rap,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=UQ4cZTQG5Cc
Heard 'Em Say,rap,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=2B9KlQatQps
The Game Let Me Put You On The Game,rap,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=L_g_MMsCORc
Da BackWudz - Your Gonna Love Me (ft Milaukee Black),rap,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=cBe-i9tfNfU
Nas (Feat. Jay-Z) - Black Republican,rap,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=tbhzcZoqDLs
Nas - Can't Forget About You [HD],rap,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=pcElPEmOagk
Black Eyed Peas - ¿Que Dices?,rap,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=XL62pyoC7Xk
Outkast - Da Art of Storytellin' (Part 1) (Official Video),rap,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=F0tamp9XdqU
Little Brother ft. Lil Wayne- Breakin' My Heart,rap,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=OT0v7ZgsNh0
Kid Cudi - Day 'N' Nite,rap,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=VrDfSZ_6f4U
Pacewon & Mr. Green - Children Sing (Official Music Video),rap,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=Im6BbsSfZTY
Living Legends (The Grouch) - Artsy (Lyrics),rap,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=q3cVArTK3g8
"Raekwon - The New Wu ft. Method Man, Ghostface Killah",rap,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=VbJoinsVCRA
"ASAP Rocky ""Peso""",rap,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=ob3ktDxAjWI
Waka Flocka Flame - Round of Applause Feat. Drake [HQ],rap,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=QwrmYzFfJuE
"The Game - Martians Vs. Goblins ft. Lil Wayne, Tyler, the Creator (Official Music Video)",rap,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=gODGcVSzh1U
Prince Paul - The Other Line,rap,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=NqP0evnaiEE
42 (Forty Deuce),rap,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=YiuQ0nvYe0E
Killer Mike - Ric Flair,rap,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=jzgejIcFauM
POWER,rap,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=chPDTUjnWgA
Bastard,rap,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=I98_o7LFvC0
Bun B - Let 'Em Know (prod DJ Premier) / July 2010,rap,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=QiQ32SBHIBc
Love Me,rap,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=yDw-VMGcMJg
Rodney O & Joe Cooley - Get Ready To Roll,rap,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=FWgFbkrG-O8
A Tribe Called Quest - Hot Sex,rap,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=RdZuufV08jg
"MC Serch ft. Nas, Chubb Rock & Red Hot Lover Tone - Back To The Grill  (Explicit)",rap,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=Zzf0FU41qzc
Prince Paul - You Got Shot,rap,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=YtF0GkPiFlc
Heavy D & The Boyz - You Can't See What I Can See,rap,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=J5uqPUZxZHg
Double XX Posse - Not Gonna Be Able To Do It,rap,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=LbYmei46Q8Q
Apache - Gangsta Bitch,rap,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=Lb6krthxG-k
Big Noyd featuring Prodigy - Recognize & Realize (Part I) (1996),rap,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=Vf6AoLyXn8o
The Nod Factor,rap,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=Ic3r9es3r8M
Rampage feat. Busta Rhymes - Wild For Da Night (Official Video) [Explicit],rap,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=YMQx4DLT1s8
World Famous,rap,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=-eDqgTJPxdo
Rampage  -  Beware Of Th Rampsack,rap,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=cDFAnsuz1Ww
Funkmaster Flex - Nuttin' But Flavor,rap,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=4TRsOt8lIdU
Westside Slaughterhouse,rap,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=4Tu1lolQJKI
On And On,rap,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=VqNeWP26FVY
"GraveDiggaz  ""Diary Of A Madman"" Uncut [HD]",rap,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=NReT4f1bXY0
[Deleted video],rap,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=zLqD95QbNuw
Above The Law - Black Superman,rap,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=gpxtB-h_baY
Extortion,rap,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=-mBycGprplc
Foe Life,rap,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=22fS5Tf-IjY
Smif-N-Wessun - Wrekonize (Remix) [Lyrics],rap,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=qvVoV2UnJls
Bahamadia - Uknowhowwedu,rap,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=4n-qTkorPlY
"""P"" Is Still Free",rap,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=0BTSYovRCHA
Boogie Down Productions- 9mm Goes Bang,rap,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=eJXbZ-1YQTI
OGC - Bounce to the Ounce,rap,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=XLTEwb_-AGc
Big Pun - Beware [High Quality + Lyrics],rap,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=bWze_JdO57s
Dangerous Ground,rap,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=jLN_rd9ewE0
Mobb Deep - Hell On Earth (Front Lines) (Official Video),rap,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=-lonWMzBKdU
Mobb Deep - G.O.D. Pt. III (Official Video),rap,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=MTB7QTUuPaE
Drop A Gem On 'Em,rap,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=dbc1QIRc74M
Right Back at You,rap,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=_wQ4fz_lZw8
Mobb deep feat Q tip- drink away the pain,rap,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=T_PANWkHTT8
Big Daddy Kane feat Biz markie - just rhymin' with biz,rap,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=c_Mc3Go-RKg
WINDS OF CHANGE,rap,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=BCS474xtRp0
"Powerglide - Rae Sremmurd, Sway lee, Slim Jxmmi,Juicy J (Audio)",rap,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=EIFrb4VTYCE
Rich The Kid - Plug Walk,rap,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=ToY6sjSV8h8
Juice WRLD - Lucid Dreams (Official Music Video),rap,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=mzB1VGEGcSU
"Jay Rock, Kendrick Lamar, Future, James Blake - King's Dead (Official Music Video)",rap,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=VwAnsAUYnw4
In My Feelings,rap,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=SD1tkI5-3dI
God's Plan,rap,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=m1a_GqJf02M
"YBN Nahmir ""Rubbin Off The Paint"" (Prod. by Izak) (WSHH Exclusive - Official Music Video)",rap,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=AsfVZqZhtUQ
HUMBLE - Kendrick Lamar (DAMN),rap,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=ZZxHN6hpoeQ
Broccoli,rap,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=QRDvMzuV8_Y
Nipsey Hussle - Hussle In The House (Explicit) [Official Video],rap,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=JXOF8yXuS90
Rae Sremmurd - No Type (Official Video),rap,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=wzMrK-aGCug
ScHoolboy Q - THat Part (Official Music Video) ft. Kanye West,rap,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=uQ_DHRI-Xp0
French Montana - Lockjaw (Official Video) ft. Kodak Black,rap,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=pIHR7rUeGTc
Chill Bill REMIX,rap,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=ijKUSm8t_2E
Blu & Exile - The World is (Below the Heavens),rap,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=nEIsr8hTikA
Blu & Exile - No Greater Love,rap,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=lzGIKShL1SI
Blu & Exile - The Narrow Path,rap,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=oUKc0lz7SNs
Spaceship,rap,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=mn77gzjBl1U
C.I.A. (Criminals In Action),rap,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=CxFXwpFtII0
CONWAY - AIR HOLEZ ft WESTSIDEGUNN (Official Video) prod by Daringer,rap,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=Cx-yAMJ_SPM
Slapbox,rap,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=ouI6EWNdvZ8
Rare Form,rap,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=prFWwBC7utE
"Westside Gunn - Hell on Earth, Pt. 2 (Audio)",rap,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=OJMiv-ALbtw
"Tyler, the Creator - Sandwitches",rap,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=6VWKPZYaGo4
"Odd Future - ""Oldie""",rap,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=fzi24Nssiow
"Tyler, The Creator - Who Dat Boy",rap,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=FUXX55WqYZs
Tyler The Creator - Yonkers,rap,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=XSbZidsgMfw
East Oakland USA Remix - Acktup feat. Philthy Rich and Mr. Tower,rap,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=L0nmNTwjIbM
D-Lo - You Played Me ft. Rico Tha Kidd (Produced by Maine The God) (Exclusive Audio),rap,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=gZdUHNl6BwQ
"No Hoe Remix - D-Lo ft. E-40, Beeda Weeda, and the Jacka",rap,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=fui0aCbR8ig
What If I Had A Gun (Feat. Twista and Undaflow; Explicit),rap,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=do2bHrbxg2E
IAMSU! - Only That Real feat. 2 Chainz & Sage The Gemini (Official Music Video),rap,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=Le8MhbZukj8
Andre Nickatina & San Quinn - Ayo for Yayo,rap,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=L_EYkMFAcqA
Players club-Rapper 4 Tay,rap,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=-uhYkbKTQPU
Heat 4 Yo Azz,rap,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=XTBfoFyYZGU
Rain,rap,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=ua1DFhpDF-g
Sleep With da Fishes (Boom Clack),rap,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=7FDsivhg3gg
the Jacka - Glamorous Lifestyle f. Andre Nickatina OFFICIAL MUSIC VIDEO,rap,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=bPbgNHDpgAY
Mr. Flamboyant,rap,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=LPnT96G1N2w
J-Zone - No Consequences,rap,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=NUr0fC16f-c
Shyheim - On & On (Explicit),rap,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=P-fb1oPkINo
One's 4 Da Money,rap,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=YgaVDw14nDM
Charli Baltimore - Stand Up ft. Ghostface Killah,rap,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=fwPgyLGMWLk
"NECRO - ""CIRCLE OF TYRANTS"" ft. Mr. Hyde, Ill Bill & Captain Carnage",rap,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=J5lEMIHPa1c
Masta Ace and MF Doom - Think I Am (feat. Big Daddy Kane & MF DOOM),rap,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=Rs-NRJkRUho
Jay Electronica - Exhibit C (Prod. Just Blaze) (CDQ),rap,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=-lrVO3pPDP4
Madvillain - Meat Grinder - Madvillainy (Full Album),rap,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=x8Ru8d0l_fU
"Jay-Z - Encore (Feat. Kanye West, John Legend, Don Crawley & Leonard Harris)",rap,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=Pq1s3CHBpiA
Jay-Z - Moment Of Clarity,rap,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=XzBB2VPQ5Os
When the Last Time,rap,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=jqL7GEJap8k
"Ludacris, Mystikal & I-20 -  Move Bitch (Official Audio)",rap,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=s5tAAEuyr0k
Mad Lion - Take It Easy,rap,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=s3RmzS3KzGg
You be Killin Em - Fabolous (Lyrics on screen),rap,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=HEW0sCC70dg
Like This Anna,rap,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=z8LLUGZ-DBU
Heart Of The City (Ain't No Love),rap,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=ZjviEDTgaYs
[Deleted video],rap,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=xl6TTW7skIk
Jay-Z - Takeover,rap,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=Aht7DVRRNiQ
Epilogue,rap,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=gE20pQ5WWlg
Pump It Up-Joe Budden,rap,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=45_vgTv7_xE
Black Moon - U Da Man,rap,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=MyJYJZio3lI
Set It Off,rap,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=rFByJYimVi0
Devin Tha Dude - See What I Can Pull,rap,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=VayqSBaEnbY
F*** Faces,rap,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=YyGhoH6TB1k
Daz Dillinger - It Might Sound Crazy (ft  Too Short),rap,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=nE4NSCMbjhc
Jurassic 5 - Quality Control,rap,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=PgpDN-bARwc
Verbal Murder 2,rap,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=-I-O38RSGm4
Jurassic 5 - What's Golden (Final Revised Version),rap,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=XsZKrctSDaw
Don't Aproach Me,rap,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=kRM3V7sRlpk
SOB X RBE - Anti (OFFICIAL VIDEO),rap,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=WM5yCRiSQPY
Suga Free Tip Toe,rap,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=1vNX5GJHfLE
Suga Free Why U Bullshittin'?,rap,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=R-kyAGklVpA
Noreaga - Body in the Trunk (feat. Nas),rap,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=6Ppm0rmPul8
Capone-N-Noreaga - Illegal Life,rap,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=8n1rEHU8vUk
Common-The Corner  (Ft. The Last Poets & Kanye West),rap,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=-aWSzmDE7H4
Westside Gunn - Red Death (Official Audio),rap,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=bxo-kPysMys
Sensational Sherri,rap,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=DEkuZ4uvG2I
Gucci Mane - My Kitchen,rap,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=KCil-kLGkvc
"Situation-Brotha Lynch Hung, E-40, First Degree, Twamp Dog",rap,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=2Tz1ALqTtHc
Sean Price - Boom Bye Yeah,rap,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=ozcaDR7KkKg
Sean Price - Figure 4 (Official Music Video),rap,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=hSD59fqYdPA
Slaughterhouse - Y'all Ready Know,rap,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=baEqe2_vH30
Nas - Got Yourself A Gun Uncensored [HQ Sound] LYRICS,rap,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=9YeqD04IcRU
"Andre Nickatina - ""Killa Whale""",rap,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=fiU3ZHYNYeQ
Famous Last Words - Word A' Mouth,rap,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=pYqwRY-Q5c0
Aquemini,rap,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=M4fwLA1_ARM
Wu-Tang Killa Bees - Bastards feat. Ruthless Bastards (HD),rap,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=bcds479Vh9Y
Worldwide,rap,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=Rs0ZRP4wrY0
Zhigge - Rakin' In The Dough (1992),rap,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=HSpoilv3N3g
Rakim - When I B On Tha Mic (HQ),rap,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=WEbjWc3IWJw
BoogieMonsters - Recognized Thresholds Of Negative Stress,rap,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=aaFuVGg-oE4
Lil Scrappy - No Problem (uncensored),rap,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=HrK-nelEO5Y
Knuck If You Buck (feat. Lil' Scrappy),rap,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=xDtBoNpqZvw
Camp Lo - Coolie High,rap,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=NJM2PyTQ9kk
Camp Lo - Luchini AKA This is It,rap,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=cU6g0y7livM
"Master P - Bout It, Bout It II",rap,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=6ZEjKf4gBJw
2Pac - Hail Mary,rap,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=b0iIA5p8swk
Too $hort - Gettin' It,rap,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=UJGGzunxHmE
The Nonce - Mixtapes [HD],rap,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=QyuHuEg8auA
A Tribe Called Quest - Keep It Rollin (ft. Large Professor),rap,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=i6VLApP_bLo
A Tribe Called Quest - We Can Get Down,rap,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=ShXP_q8vOZU
A Tribe Called Quest - Steve Biko (Stir It Up),rap,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=jZAqc5JP1Nw
I Got It Made,rap,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=MthZSCE2fSs
N.W.A. - Dope Man,rap,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=umUHR1JlT_c
MC Shan - The Bridge,rap,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=dS4RpBR0Zn0
Stetsasonic - Talkin' All That Jazz,rap,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=fqq9GGONSxY
"Snoop Doggy Dogg Feat Tha Dogg Pound, Lil' Style & Young Swoop- Who Got Some Gangsta Shit",rap,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=iMA7WLmqUjs
I'm Bad,rap,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=Ey3fRSBoO30
Boogie Down Productions -- My Philosophy.mpg,rap,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=mSil_hBqbac
Doug E Fresh & Slick Rick-The Show,rap,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=bDkqz5C62SM
Rebel Without A Pause,rap,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=-fN5RX15Zhw
Drake - Headlines (Explicit),rap,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=cimoNqiulUE
"A$AP ROCKY - F**kin' Problems ft. Drake, 2 Chainz, Kendrick Lamar",rap,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=liZm1im2erU
"Kanye West - Mercy (Explicit) ft. Big Sean, Pusha T, 2 Chainz",rap,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=7Dqgr0wNyPo
"Big Sean - Blessings ft. Drake, Kanye West",rap,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=M6t47RI4bns
Drake - Energy,rap,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=7LnBvuzjpr4
Children's Story,rap,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=DA2ZoFZza5A
Styles P - Good Times ( I Get High),rap,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=4fJZbBcDsRQ
Styles P feat. Pharoahe Monch - My Life,rap,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=8YhBBRZ3wAk
Noreaga & Styles P - Come Thru,rap,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=73fkNzLfAiE
DE LA SOUL - Ego Trippin' pt 2,rap,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=o92j0NI9QUQ
I Didn't Mean To,rap,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=U3L_ZXMzdR4
Let The Rhythm Hit 'Em,rap,https://www.youtube.com/watch?v=https://www.youtube.com/watch?v=yszpIYYbEK4
